City,Country,Date,PM2.5,PM10,CO,NO2,O3,SO2,Temperature,Humidity,Wind Speed,AQI
London,UK,2019-02-12,18.317902118325783,46.51034690817104,1.9505047798323571,3.2258678528600084,13.26147574013132,1.853863196813505,10.499365025338728,31.127914756604703,7.5854508026974115,53
New York,USA,2018-02-07,20.015458638303496,37.71306244299483,2.8768979236657937,4.318255560893641,8.60721729448112,2.8601574689151836,32.725701629285695,62.526283989664,7.6543457289479555,47
Cairo,Egypt,2020-05-04,28.773973677938873,60.662696720435235,5.077978523639557,10.154727050213323,17.485362214591778,5.906934745891751,15.158815054151823,79.10538474414412,9.806285525052285,90
Sao Paulo,Brazil,2021-10-21,27.36265153658881,40.69636118683994,3.4069727592669263,6.262556844112398,12.048427673132677,5.438371992870438,31.84256645196173,74.45653789971024,10.558995791016942,61
London,UK,2019-06-19,38.589973881957256,54.26204752774036,4.196435674734085,8.838165324674623,5.318297056487777,4.7106008392976415,15.115239198896404,91.85339996565767,10.096720354058771,90
Berlin,Germany,2015-03-27,3.350599229359412,0.0,0.9234074157124664,1.4818947286789708,5.631358524433071,0.0,20.34008096228147,32.699564091467295,13.507473909623572,9
Berlin,Germany,2015-07-19,26.479025105137854,36.01619031356941,3.414772890788791,9.208678216617193,10.859622971831945,3.1386451837100844,9.138737008185903,42.63478076803335,10.489066465466538,60
Delhi,India,2024-05-30,91.91859587874214,137.44083470687875,11.243114755495625,22.230486658311353,47.77988582283529,10.152742354821356,32.80939576666728,46.69155403741079,13.609517427190706,233
Sydney,Australia,2023-01-22,3.344200652731091,6.7194460781449745,0.3842020720058965,0.0,0.998192758392308,0.0,17.472367449038146,80.58826201910652,13.98350963535371,0
Cairo,Egypt,2021-10-11,43.12596712038579,78.45587712174193,6.019381237698025,7.359368803539153,27.130519305266073,5.975767166130308,32.02451247983072,38.094589623143904,0.0,120
Cairo,Egypt,2021-02-26,52.65781838340987,59.89328372393548,5.421500454133394,18.310435487439804,24.37755754338479,7.130958976376217,13.493401726316163,18.193942022936866,9.148708766020473,128
London,UK,2015-08-02,18.800608806658143,30.053591644936073,2.8642682716456367,4.899766097492387,5.343975328210545,3.086184791561939,0.5062824467757672,18.992850854315996,13.69590247350784,52
London,UK,2023-11-17,29.71302317462982,31.04551495244928,3.0420890593259244,6.974506504626992,8.616424125703546,3.010971341976767,26.523303381766798,88.54610728578433,7.902826236707247,75
London,UK,2020-04-25,23.229699647062667,55.79451241113611,3.2960515852725196,8.81469123341594,15.408990327041165,5.420414009783835,11.255643516600818,72.55212595123662,8.602462683517333,82
Sao Paulo,Brazil,2017-11-11,29.08073053420395,36.54326895505887,3.7359010340933283,7.374703555756357,15.964960993626917,3.8345051456928627,27.97994549612236,78.47017232094737,4.746883390860994,75
London,UK,2018-01-14,28.468317864450725,57.47855888137735,4.919738784702869,4.7773662166749915,17.57191698611764,3.831503886639684,12.41234742064625,87.01704661398011,6.731604296812906,86
Paris,France,2016-10-26,12.378474700025468,24.855897462984164,1.3583514139898731,5.332741091338504,8.123902647856362,0.0,14.705330364929917,48.76315801296602,12.396804767147112,30
Sydney,Australia,2016-03-25,12.745048543588611,5.3102609489421,0.1488768039176911,2.3631354328382925,9.3746162112505,0.8707466445884032,29.4881309647162,62.61380048928765,9.292371233165259,0
Sao Paulo,Brazil,2016-08-09,21.86944004142729,32.12985900300502,1.8994440356570168,6.348257098629953,6.261329691094453,3.4409165241437107,19.636693919576583,62.93870596773375,7.389342149900038,65
New York,USA,2022-08-11,63.60057950090157,72.75457499915278,7.332868087426899,12.983987714125353,24.342081093170346,5.759927928876065,24.32216690759254,46.372395298608524,14.83913012012602,142
Cairo,Egypt,2019-12-21,66.46957192605726,80.87613233925896,7.92536561069201,16.1649084332846,27.903287299584143,6.678228042607125,36.09520665775973,64.54991751464108,13.17983875355869,149
New York,USA,2016-08-19,3.9035776673890314,9.305502255078896,1.1259786126100029,0.3715599863653023,4.960620765398468,0.0,8.799525775301278,73.4182249655375,13.01895260138947,25
London,UK,2024-11-30,14.111178454615239,18.525964484739887,2.0267317540586864,6.089036983290583,13.3129827653773,1.9034682645180312,8.465075740152162,65.35687275732667,5.882325146870753,48
Paris,France,2016-05-26,22.22638045218519,31.67115428565768,2.107974312251452,1.3561619977745547,8.645586269882637,3.0126572907875264,16.243663342344643,87.0222817997343,16.463726447591036,39
Cairo,Egypt,2019-11-25,69.12621563265677,107.27391699806012,9.864187288331092,17.794787874137953,31.795063568839154,8.00145716347214,22.38554953773739,34.188771561075626,9.283705423179036,169
Delhi,India,2015-07-26,81.8437307441736,154.54482101794514,12.72237421870316,22.28047076833905,48.57356331148724,11.603147726906329,32.299903684386834,79.65366285539882,2.9996463840849543,232
Sao Paulo,Brazil,2018-03-22,37.77186073178377,59.028325705181,4.121828099030185,13.196274138241671,23.560247279610305,4.110228836027034,6.653893930897674,52.28654738044304,12.172513230456529,97
Paris,France,2019-06-17,31.065664123841216,45.09919722180852,4.069569025752907,6.853710801220875,6.842805079156039,2.904301468853099,30.600897399086655,58.96954142950708,12.515451843118734,62
Cairo,Egypt,2015-11-05,38.85094075729077,64.76655935953889,5.809047443032654,9.688624561077113,21.057155020573326,4.560536758014018,31.19244917564096,54.11088484823932,17.263777725630916,110
Sao Paulo,Brazil,2017-02-01,49.59477017639128,64.9155126745265,4.164102122266662,9.555925853946416,19.50466070040536,7.628469627461505,21.15824587226946,67.79209048183975,0.0,125
Delhi,India,2019-01-10,70.03539888223145,101.26774112382586,8.052794721314404,17.529684717200247,39.34319122454326,7.978957536462951,20.693698026580694,63.8519383746261,21.96054817636996,164
New York,USA,2016-02-06,3.41611507394404,0.0,0.5667717261841796,0.0,0.0,0.7114105794654951,51.12910201043841,76.16072378804142,5.759672009847457,0
New York,USA,2022-05-04,24.908678494144077,44.87688538100692,4.723029856408026,5.931693250553328,11.863452172203278,4.779212815507392,27.674347291529088,50.610512281300956,12.712800217929823,64
Beijing,China,2024-11-05,52.07135123214872,84.01962271566033,4.886719755342202,10.150164334973937,24.950849883036113,5.787168879665577,23.14247332595274,41.83951848957578,2.9384814933235424,136
Sao Paulo,Brazil,2023-05-19,48.071118497567326,74.47528204687923,4.725251813786544,11.211234550949635,25.043690358839466,4.999006422577698,23.75698018345672,47.9872262016239,8.541531251033616,123
Cairo,Egypt,2024-03-29,49.6613909225447,60.46502775262066,3.9922890710441004,11.74508982420638,15.316625400115914,5.258863595004756,0.40329876120224384,33.436279022031385,10.984306179345618,101
Beijing,China,2021-06-24,69.65684140594985,102.0435171761176,8.298896304410711,14.242956019265144,31.520623166421164,8.139361229040212,30.571222262189156,66.87236579136923,1.1847992231863298,172
